id,member_id,emp_length,policy_code,loan_status
438208,527516,2,1,2
438203,527402,4,1,2
438165,527419,11,1,2
438155,527392,11,1,2
438150,527379,2,1,2
438145,527371,2,1,2
438125,527302,7,1,2
438070,527151,11,1,2
438069,527130,4,1,2
438035,527047,0,1,2
438024,527019,4,1,1
437992,526916,0,1,2
437778,526226,4,1,2
437999,526835,11,1,1
437982,526856,7,1,2
437977,526850,0,1,2
437927,526697,1,1,2
430078,393531,4,1,2
437959,526578,2,1,2
437948,526756,2,1,2
437951,522146,11,1,1
437935,526732,0,1,2
437930,526695,2,1,2
437894,526583,0,1,2
437923,526665,2,1,2
437915,526646,0,1,2
437870,526503,3,1,2
437852,526451,0,1,1
437821,525394,11,1,2
381694,404350,1,1,1
408181,458095,1,1,1
437795,526295,1,1,2
385769,417603,0,1,1
437769,526213,4,1,2
437237,524730,2,1,2
437751,526148,1,1,2
437707,526028,11,1,2
437684,525756,2,1,2
437498,525303,5,1,2
437589,525577,11,1,2
437580,523595,6,1,2
437150,524559,9,1,2
437519,525148,2,1,2
437330,522541,6,1,2
437507,525310,0,1,2
437323,524930,11,1,2
436231,521758,1,1,2
437422,525002,6,1,2
437386,525055,1,1,2
437401,525080,6,1,2
427342,504890,0,1,2
436420,522453,11,1,2
437307,524885,11,1,2
432185,513507,0,1,2
437284,523716,6,1,2
437221,524700,8,1,2
436852,523871,5,1,2
437167,524565,8,1,2
437200,524652,0,1,1
436438,522565,6,1,2
431170,511645,2,1,2
437160,524571,11,1,2
435350,520153,0,1,2
437129,524499,5,1,2
437119,524467,11,1,2
436995,524216,3,1,2
436953,524101,11,1,2
436955,524123,3,1,2
436519,522829,11,1,2
65426,232106,0,1,1
436925,524060,1,1,2
436924,523225,9,1,2
436567,522954,9,1,2
436915,524035,2,1,2
431113,511554,3,1,2
436271,521398,4,1,2
436891,523977,11,1,2
436275,521923,7,1,2
436062,521463,3,1,2
436877,523943,2,1,2
433409,516217,8,1,2
422008,496295,3,1,2
436807,523735,9,1,2
435962,521294,2,1,2
436709,523431,3,1,2
436687,523369,2,1,1
436649,523237,0,1,2
436449,522609,11,1,2
436584,523011,0,1,2
436579,522990,11,1,1
436551,522917,1,1,2
436556,522931,5,1,1
436358,522162,11,1,2
433014,515376,2,1,2
436481,522588,7,1,2
436479,522689,0,1,2
436466,522651,5,1,2
435975,521312,4,1,2
436433,512130,8,1,2
436294,521975,0,1,2
436389,522262,2,1,2
434456,518303,4,1,2
436364,522164,11,1,2
435864,521125,11,1,2
436320,522062,2,1,2
435305,520073,0,1,2
436279,521928,4,1,2
436278,521933,0,1,2
424104,499606,1,1,2
436243,521802,2,1,2
436240,448641,5,1,2
434858,519201,1,1,2
432184,513506,4,1,2
384157,414973,11,1,2
431198,511674,4,1,2
436215,521389,3,1,1
436117,521570,3,1,2
422630,497219,2,1,2
436222,521734,0,1,2
436178,521662,0,1,2
386188,418319,4,1,2
414608,481389,2,1,2
426389,503349,11,1,2
436152,521620,9,1,2
436141,521607,1,1,2
350904,353267,1,1,2
435614,520672,2,1,2
372947,392343,1,1,2
436078,521492,1,1,2
436061,521465,4,1,2
436027,521417,11,1,2
436032,521429,7,1,2
436018,521397,1,1,2
435987,521353,2,1,2
436010,521386,11,1,1
435974,521328,2,1,2
435969,521308,0,1,2
435960,521279,1,1,2
435953,481517,2,1,2
435946,515368,3,1,2
435909,521195,9,1,2
435921,521210,4,1,2
435880,521153,2,1,2
433800,517054,1,1,2
435871,520832,0,1,1
434239,517921,1,1,2
435800,521002,4,1,2
435681,520792,2,1,2
435815,520993,2,1,2
435813,521019,3,1,2
435798,520996,11,1,2
435771,520948,4,1,2
435743,520908,2,1,2
435619,520671,9,1,2
435468,520340,9,1,2
435440,520308,0,1,2
435618,520674,1,1,2
435606,520668,4,1,2
435612,520655,1,1,2
435588,520635,1,1,2
435561,486631,11,1,2
435549,520490,1,1,2
435539,519167,4,1,2
434106,517653,0,1,2
435005,519480,0,1,2
435522,520445,11,1,2
435412,520255,2,1,2
435495,520386,4,1,2
435460,520329,4,1,2
435438,520301,4,1,2
429311,508612,2,1,2
435240,519977,0,1,2
435385,520211,11,1,2
432200,513529,11,1,2
435307,520078,9,1,2
435384,520209,0,1,2
435363,520181,2,1,2
435338,516043,3,1,2
435322,520102,7,1,2
434459,518312,1,1,2
435289,520047,0,1,2
434778,519048,7,1,2
435238,428872,5,1,2
435217,519936,4,1,2
418566,488580,2,1,2
435184,519870,5,1,2
435170,519842,11,1,2
435158,519822,0,1,2
435142,519785,1,1,2
431035,511424,2,1,1
435117,519723,3,1,2
435064,519648,0,1,1
434985,519437,1,1,2
435039,517756,11,1,2
434993,519445,0,1,2
435004,519478,11,1,2
434023,517497,11,1,2
434919,519277,5,1,2
434971,519411,1,1,2
434975,519422,3,1,2
434092,517567,11,1,2
434850,519177,6,1,2
434932,519294,4,1,2
434914,519269,7,1,2
434591,518539,4,1,1
434822,519115,1,1,2
434811,519094,6,1,2
434797,518223,6,1,1
434740,518840,0,1,2
434585,518535,4,1,2
431155,511614,9,1,2
434625,518615,11,1,2
434616,518590,2,1,2
434612,518584,0,1,2
434611,518580,11,1,2
434607,518575,4,1,2
434596,518555,2,1,2
434530,518445,11,1,2
434545,518470,7,1,2
434549,518468,1,1,1
434540,518466,4,1,2
434489,518376,6,1,1
434386,518151,2,1,2
434370,518127,9,1,2
434368,518124,2,1,2
434340,518068,3,1,2
434336,518060,2,1,2
434317,518039,3,1,2
434309,517966,4,1,1
433988,517408,0,1,2
434277,517984,11,1,2
433450,516330,1,1,2
434265,517934,8,1,2
434223,517881,9,1,2
434244,517931,11,1,2
434197,517816,11,1,2
434070,517576,8,1,2
434191,517809,8,1,1
434190,493686,0,1,2
434189,517806,1,1,2
434185,502515,5,1,2
402791,447707,2,1,2
434155,517745,5,1,1
434143,517723,7,1,2
434125,517690,6,1,2
434127,517674,0,1,2
434022,517488,1,1,2
434074,517582,2,1,1
434076,517580,7,1,2
434063,517565,2,1,2
434055,517529,9,1,1
434050,517544,2,1,2
434021,517098,5,1,1
433996,517419,3,1,2
433989,517399,11,1,2
433976,517387,1,1,2
433467,516366,11,1,2
433954,517351,5,1,2
429363,508690,8,1,2
433950,517340,2,1,2
433943,517328,1,1,2
433904,517244,5,1,1
433890,517221,1,1,2
433888,517211,6,1,2
433869,517180,7,1,2
433837,517124,11,1,2
433832,517107,1,1,1
433822,517094,5,1,2
433717,516876,11,1,2
433777,516999,0,1,2
433767,516962,1,1,2
433761,516963,3,1,2
433725,516900,5,1,2
433364,516098,11,1,2
433667,516779,9,1,2
433659,516627,11,1,2
433594,516622,0,1,2
433598,516650,1,1,2
433589,516636,4,1,2
433581,516617,1,1,2
433549,516550,4,1,2
433496,516421,11,1,2
433495,516419,8,1,2
427621,451034,4,1,2
431997,513122,3,1,2
433469,516370,3,1,2
433133,515608,11,1,2
433448,516326,11,1,2
393361,431240,0,1,2
432850,515085,2,1,2
433423,516244,1,1,2
433336,516048,3,1,2
433371,516116,2,1,2
430963,510529,1,1,2
431881,512897,2,1,2
433218,515764,1,1,2
403974,450035,11,1,2
433231,515797,3,1,2
433310,515909,4,1,2
433320,516021,3,1,2
433128,515597,2,1,2
433311,516004,1,1,2
433304,515988,2,1,2
433245,515828,2,1,1
433290,515910,4,1,1
428982,508041,0,1,2
433213,515754,1,1,2
429637,509138,0,1,2
433202,515734,1,1,2
378406,403484,5,1,2
433180,515690,11,1,2
433106,515501,0,1,2
433166,515390,4,1,1
433155,515641,1,1,2
433152,515613,1,1,2
433144,515630,6,1,2
433141,515617,3,1,2
433142,515626,3,1,2
432854,515095,6,1,2
433101,515552,11,1,2
430262,510184,1,1,2
432831,515027,2,1,2
433080,500064,2,1,2
433078,515520,3,1,2
429586,509041,9,1,2
433040,515445,3,1,2
433053,515472,1,1,2
433031,515415,2,1,2
432985,515328,2,1,2
432988,515301,11,1,2
428433,506942,2,1,2
432311,513720,2,1,2
432929,484555,1,1,2
432863,515103,5,1,2
432923,514664,2,1,2
432918,515167,6,1,2
432820,515007,0,1,1
432778,514867,11,1,2
432747,514772,2,1,2
432774,514847,0,1,2
432775,504240,4,1,2
432771,514842,3,1,2
432766,514825,1,1,2
432057,513269,3,1,2
431924,512965,11,1,2
432711,514682,3,1,2
431602,512412,0,1,2
431832,512829,0,1,2
432657,514453,4,1,2
432642,514500,0,1,2
432410,513890,0,1,2
426909,504217,5,1,2
432628,513679,1,1,2
431597,512407,0,1,2
432604,514043,1,1,2
432592,514251,2,1,2
432551,514162,1,1,2
432574,514207,3,1,1
432571,488063,11,1,2
432554,514170,5,1,2
432558,514144,9,1,2
431418,512035,5,1,2
432324,513731,4,1,2
432494,514041,11,1,2
432493,514038,0,1,2
432491,514033,11,1,2
391509,427587,0,1,2
432469,382717,5,1,2
432427,513918,6,1,2
432417,513891,1,1,2
432404,513879,0,1,2
432399,513869,6,1,2
425556,501952,0,1,2
430033,509739,0,1,2
416647,485354,8,1,2
432376,513809,1,1,2
432377,513812,2,1,2
424945,501003,3,1,2
432365,513798,8,1,2
432335,506418,1,1,2
429090,508222,0,1,2
431443,512090,2,1,2
429733,509289,11,1,1
432293,513695,3,1,2
432229,513593,0,1,2
432227,513590,3,1,2
432264,453121,3,1,2
432271,513661,8,1,2
431712,512580,4,1,2
430976,504003,3,1,2
432230,513370,11,1,2
410505,459039,2,1,2
429886,509503,1,1,2
432182,509926,0,1,2
432105,513380,4,1,2
432100,513378,0,1,2
432064,513282,1,1,2
432058,513271,11,1,2
432048,513242,5,1,2
430767,510977,1,1,2
432011,513147,11,1,2
431559,512329,0,1,2
431935,512991,1,1,2
431934,512994,1,1,2
425533,501905,4,1,2
431806,512792,7,1,1
431785,512754,5,1,2
431744,512686,11,1,2
431215,511706,2,1,2
431678,512533,2,1,2
431672,512529,3,1,2
431643,512457,4,1,2
431631,512444,3,1,2
431288,511819,1,1,2
431496,512227,1,1,2
404992,452288,11,1,2
431478,512151,1,1,2
431433,512061,9,1,2
431408,512004,3,1,2
431299,511755,4,1,2
423819,498024,4,1,2
431302,510936,11,1,2
431294,511835,0,1,2
431261,511777,4,1,2
428172,506394,9,1,2
431183,511665,0,1,2
431106,511552,11,1,2
431061,511469,7,1,2
431097,511538,11,1,2
431218,511709,4,1,1
431200,511679,6,1,2
431164,511621,3,1,2
430667,510825,8,1,2
431130,511576,5,1,2
431119,508940,4,1,2
431096,511534,2,1,2
431081,441966,9,1,1
431070,511484,2,1,1
431032,511420,1,1,2
426978,504297,0,1,2
430989,511324,1,1,2
430971,511321,3,1,1
430962,511307,5,1,1
430951,511290,11,1,2
430924,511249,11,1,2
430920,511228,5,1,2
430916,511232,1,1,2
430908,511219,5,1,1
388543,422057,4,1,2
430892,511197,9,1,2
430886,511172,2,1,2
430850,510517,4,1,2
426526,503310,9,1,1
430831,511114,1,1,2
430804,511074,11,1,2
430770,510975,7,1,2
430755,510949,8,1,2
430754,510941,0,1,2
430735,510915,1,1,2
430706,510883,9,1,2
430633,510782,9,1,1
430666,510816,2,1,2
426198,502989,2,1,1
430646,510789,11,1,1
428763,507639,2,1,2
430543,510621,7,1,2
430534,510614,11,1,2
430533,510607,0,1,2
413899,467666,11,1,1
430340,510327,2,1,2
430405,510431,7,1,2
430373,510384,4,1,1
430330,510315,11,1,1
430268,510189,4,1,2
54734,80364,0,1,2
430237,510129,2,1,1
430204,510064,1,1,2
425612,502011,1,1,2
430019,509713,6,1,2
430156,509975,1,1,2
430139,509946,11,1,2
430098,509880,0,1,1
430091,509872,5,1,2
429807,509412,2,1,2
415654,483369,1,1,2
430027,509717,4,1,2
430026,509727,3,1,2
429999,509691,8,1,2
430012,509698,11,1,1
430011,509699,2,1,2
429994,509662,0,1,2
427746,505589,4,1,2
429971,509649,3,1,2
429749,509308,5,1,2
429897,509522,0,1,2
429605,509075,2,1,2
429795,509387,0,1,2
429906,509535,5,1,2
429330,508648,0,1,2
429812,374260,3,1,2
429806,509408,3,1,2
399343,411673,3,1,2
429779,509354,1,1,2
429700,509248,11,1,2
429770,509342,1,1,2
429748,509313,6,1,2
429543,508977,1,1,2
429701,509245,1,1,2
429696,509235,7,1,1
429686,509201,3,1,2
426386,503263,2,1,2
429669,509187,2,1,2
429638,509125,3,1,2
429344,508670,4,1,2
429634,509131,11,1,2
429622,509114,0,1,2
429601,509068,0,1,2
429574,500910,11,1,2
429572,509014,4,1,1
429555,508988,1,1,2
429535,508965,7,1,2
429285,508574,11,1,2
429515,508924,0,1,2
429512,506620,5,1,2
429510,501887,3,1,2
428899,507889,11,1,2
429466,508853,2,1,2
429374,508695,0,1,2
429347,508681,2,1,2
429357,508677,2,1,2
428885,507857,0,1,2
429324,508634,1,1,2
429313,508617,1,1,2
429315,508613,8,1,2
429277,508556,1,1,2
428954,507977,3,1,2
429255,508500,0,1,2
429234,508452,0,1,2
429228,508436,2,1,2
429223,508425,11,1,2
428324,506710,3,1,2
429209,508408,0,1,2
428321,506701,1,1,1
429159,508340,3,1,2
429170,508356,2,1,2
429147,508325,9,1,2
422987,497862,6,1,2
429126,508289,0,1,1
429097,508243,1,1,2
429085,508193,5,1,2
411973,464550,6,1,2
429010,508090,2,1,2
428987,508051,8,1,2
429003,508074,2,1,2
428469,507023,5,1,2
428175,506399,3,1,2
427893,505887,8,1,2
428884,507076,0,1,2
428880,507853,0,1,2
428879,507842,1,1,2
428839,507773,11,1,2
428806,507713,1,1,2
428673,507470,5,1,2
428646,381438,4,1,2
428601,507319,8,1,2
428528,507142,4,1,2
428529,507133,4,1,2
428482,507052,2,1,2
428462,507009,11,1,1
428460,507001,0,1,2
396422,436638,4,1,2
428451,506972,8,1,2
428300,506648,11,1,2
428387,506847,0,1,1
428308,506664,11,1,2
428292,506627,2,1,2
428179,496358,0,1,1
428231,506499,5,1,2
424326,499998,11,1,2
388952,408396,3,1,2
428121,506289,5,1,2
428105,506263,11,1,2
428096,506243,0,1,2
426886,504178,3,1,2
428085,506205,3,1,2
428080,506214,5,1,2
428069,506199,5,1,1
423552,498754,11,1,2
427928,505960,2,1,2
426770,503997,3,1,2
422943,497805,4,1,2
427989,506052,1,1,2
427979,506030,1,1,1
425768,502280,1,1,1
427315,504844,4,1,1
427918,505939,0,1,2
425921,502531,5,1,1
427875,505838,0,1,1
427567,504951,3,1,2
427860,505840,2,1,2
427619,505333,5,1,2
427814,505739,0,1,2
427725,505518,3,1,1
427779,505672,11,1,2
427810,502599,0,1,2
427719,505510,5,1,2
427765,505613,1,1,2
427666,505402,11,1,2
427721,505513,11,1,2
427684,505430,0,1,2
427685,505427,2,1,2
427675,505020,3,1,2
427662,505398,6,1,2
427035,504413,3,1,2
427548,505200,5,1,2
427276,504779,1,1,2
427415,504964,2,1,2
427370,497295,5,1,1
426985,503612,4,1,2
427358,504633,0,1,2
427356,504901,11,1,2
427339,504863,11,1,2
427337,504879,2,1,2
427324,504840,11,1,2
427135,504596,7,1,2
427298,504819,9,1,2
427265,504364,5,1,2
427267,504768,2,1,2
427048,504439,4,1,2
427067,504468,0,1,2
427070,504474,11,1,1
427063,504461,0,1,2
427030,504406,2,1,2
426599,503703,1,1,2
426795,504024,2,1,2
426963,504292,1,1,2
413897,467663,2,1,2
404785,451761,2,1,2
412050,464682,3,1,2
426918,499814,11,1,2
426414,503374,3,1,2
426858,504130,11,1,2
426845,496537,9,1,2
392323,429164,1,1,2
426832,504084,7,1,2
426837,504086,5,1,2
426666,503821,8,1,1
426749,503960,5,1,2
426591,503690,1,1,2
426673,503830,4,1,2
426626,503756,2,1,2
426632,503755,0,1,2
426544,503608,4,1,2
425200,501417,2,1,1
426215,503013,4,1,2
426500,503518,11,1,2
426395,503178,0,1,2
426375,503307,0,1,2
426331,503198,2,1,2
426329,503192,4,1,2
426237,448040,2,1,2
421352,495279,0,1,2
426158,502913,2,1,2
426065,502764,11,1,1
426042,502725,4,1,2
426037,502376,8,1,2
426031,502702,0,1,2
425935,502550,3,1,2
425906,502480,11,1,2
425787,502307,1,1,2
423971,499403,4,1,2
425901,498285,2,1,1
425898,502263,6,1,2
415345,482767,1,1,1
425763,501270,2,1,2
425642,502063,1,1,2
423412,498542,1,1,2
425618,502027,2,1,2
425621,502034,1,1,2
425539,501913,4,1,2
425514,501883,3,1,2
425494,501844,3,1,1
425464,501806,0,1,1
425402,501661,0,1,2
425279,501519,5,1,1
425348,501640,11,1,1
425290,501536,4,1,2
425235,501470,2,1,2
424016,499463,4,1,2
425243,501460,0,1,2
425187,501401,0,1,1
424898,500933,1,1,2
425079,501206,2,1,2
425000,500398,0,1,2
424625,500521,0,1,2
423311,498336,4,1,2
416767,485590,2,1,2
423668,498935,2,1,2
424922,500966,1,1,2
407125,456153,0,1,2
424882,500904,2,1,2
424881,500911,3,1,2
424873,500880,0,1,2
424804,500780,11,1,1
424783,500746,5,1,2
424644,500549,9,1,1
424737,496429,8,1,2
424617,500509,11,1,2
424676,500595,5,1,2
424568,500434,0,1,2
424206,499790,1,1,2
424513,500303,1,1,2
424471,500230,11,1,2
422740,497406,4,1,2
424124,499638,7,1,1
424384,500089,0,1,2
424370,500060,8,1,2
424360,198314,3,1,2
422759,497474,11,1,2
424334,500008,2,1,2
411199,463303,2,1,2
424281,499901,2,1,2
424311,499965,1,1,2
424298,499935,11,1,1
424291,498833,8,1,2
423498,498666,3,1,2
424125,499640,11,1,2
423648,498909,0,1,2
423930,499163,11,1,2
424008,499446,4,1,2
423983,499416,1,1,2
423965,499382,0,1,2
423936,499342,11,1,2
423935,499334,3,1,2
423349,498409,4,1,2
423859,499211,11,1,2
423840,498380,3,1,2
421659,495745,3,1,2
421740,495877,3,1,2
423672,498951,4,1,2
423781,499149,0,1,2
423778,499141,2,1,2
423720,498641,1,1,2
419127,491642,0,1,2
423064,497985,1,1,2
423315,498368,11,1,2
423711,499015,3,1,2
423695,498984,5,1,2
423684,498968,11,1,1
423658,498928,3,1,2
423555,498760,2,1,2
423633,498884,5,1,1
423544,498745,5,1,2
423468,498605,1,1,2
415767,483608,1,1,2
422385,496861,9,1,2
398643,419424,0,1,2
423556,498753,3,1,2
413365,466734,5,1,2
423543,498744,1,1,2
423525,498699,5,1,2
423366,498457,0,1,2
423436,498562,3,1,2
421034,494695,3,1,2
423396,498513,2,1,2
423316,498367,11,1,1
423307,498344,3,1,2
423195,497905,1,1,2
422289,496721,0,1,2
423192,498189,4,1,2
423109,488766,1,1,2
423044,497957,0,1,2
422979,497869,0,1,2
422411,496903,2,1,2
422880,467513,2,1,2
422937,497786,2,1,2
422420,495922,2,1,2
422873,497668,11,1,2
416914,485829,1,1,2
421706,495823,0,1,2
422847,497636,0,1,2
422806,497548,0,1,1
421933,496182,1,1,2
422611,497177,0,1,2
422456,496959,0,1,2
422681,497296,3,1,2
422730,497411,2,1,2
422701,497360,11,1,2
419326,491948,5,1,2
422694,497326,1,1,2
422689,497330,6,1,2
422667,497282,5,1,2
422609,497174,11,1,2
422201,496594,9,1,2
422522,497028,1,1,2
422481,496986,2,1,2
421221,495008,11,1,2
422455,496525,5,1,1
422412,496900,1,1,1
420579,493982,2,1,2
422374,496842,0,1,1
422379,496847,7,1,2
422338,496789,1,1,2
422328,486720,0,1,2
422033,496343,11,1,2
422307,496747,8,1,2
420068,492773,8,1,2
422275,487301,6,1,2
417841,487381,2,1,2
422205,496597,2,1,2
422190,496550,1,1,2
421145,494882,3,1,2
422064,496385,4,1,1
422004,495427,2,1,2
421980,496044,9,1,2
421971,496246,3,1,2
421959,496234,5,1,2
421940,496192,0,1,2
421927,496166,4,1,2
421847,496051,11,1,1
401578,445743,11,1,2
421783,495946,11,1,2
421683,495778,11,1,1
421651,483445,2,1,1
421473,495476,2,1,2
421628,495691,3,1,2
421555,495589,5,1,2
421529,495556,0,1,2
421533,495349,8,1,2
421501,495516,1,1,2
421492,495487,2,1,2
421483,495471,3,1,2
420227,493387,11,1,2
421455,484822,8,1,2
421442,495418,2,1,2
421428,495404,11,1,2
421402,495204,11,1,2
421382,494187,1,1,2
421379,495331,0,1,2
421374,495294,0,1,2
421316,495217,11,1,2
417418,486700,2,1,2
421287,494878,0,1,2
421274,495152,11,1,2
421211,494976,2,1,2
421182,494951,0,1,2
401782,446087,2,1,2
421134,494852,2,1,2
421115,494824,7,1,2
417153,486267,0,1,2
421049,494729,5,1,2
421063,494704,1,1,2
420941,494186,9,1,2
377472,401666,3,1,2
420890,494459,0,1,2
420841,494397,3,1,2
420832,494383,2,1,2
420739,494210,0,1,2
420718,494185,2,1,2
420612,494039,3,1,2
420675,494126,0,1,1
420667,492397,0,1,2
420652,494096,3,1,2
420313,493506,2,1,2
420601,494016,1,1,2
420104,493178,1,1,1
420536,493914,1,1,1
420550,493928,9,1,2
420490,305563,11,1,2
420464,493768,2,1,2
420457,493753,3,1,1
420411,493496,0,1,1
419949,492938,2,1,2
420336,493543,11,1,2
420276,493458,11,1,2
418348,488184,0,1,2
358695,365435,2,1,2
420220,493371,0,1,2
419142,491666,2,1,2
420101,492650,2,1,2
420050,493057,7,1,2
420049,493089,11,1,2
403739,449424,3,1,2
419591,486457,11,1,2
419827,492729,8,1,2
419816,492751,0,1,2
418702,488301,4,1,2
411129,463138,4,1,2
372239,356115,9,1,2
419638,492480,3,1,2
419128,491643,4,1,2
419617,492444,2,1,2
419505,492244,11,1,1
391152,426878,8,1,2
419504,492239,3,1,1
419236,491804,4,1,2
419110,491613,0,1,2
418994,491384,2,1,2
419047,491527,1,1,2
419076,491566,6,1,2
402075,446516,1,1,2
419040,491513,11,1,2
419037,491508,0,1,2
417238,486369,3,1,2
418983,488793,11,1,1
418963,491330,6,1,2
418875,491151,11,1,2
418835,491016,4,1,1
418809,491010,1,1,2
417288,486463,4,1,2
418698,488775,9,1,2
418395,488252,1,1,1
418644,488684,0,1,1
417817,487349,0,1,1
416365,484841,0,1,2
418586,488611,7,1,2
418546,488538,0,1,1
413524,467023,3,1,2
418522,488448,5,1,2
418498,488394,3,1,2
416794,485636,1,1,2
418421,488300,5,1,2
396604,436954,1,1,2
418418,488285,11,1,1
418383,487886,11,1,2
418217,487929,0,1,1
418216,487962,11,1,2
418208,487957,4,1,2
382516,412052,2,1,2
417166,486289,1,1,2
418061,464289,6,1,2
418000,487626,11,1,2
417992,487601,2,1,2
417683,487134,2,1,2
417986,487603,4,1,2
417907,487488,0,1,2
417848,487377,2,1,2
417865,460079,7,1,2
417855,487397,1,1,2
417850,487389,11,1,2
417842,487375,0,1,2
417715,487190,6,1,2
415292,482699,11,1,2
417609,487010,1,1,2
417652,486468,5,1,2
390572,425733,3,1,2
417627,487035,3,1,2
417587,486945,3,1,2
417531,486869,6,1,2
417536,454044,2,1,2
417234,486362,1,1,2
417386,486646,0,1,2
411341,463578,8,1,2
416793,485634,4,1,2
417432,464139,0,1,2
417391,486644,3,1,2
417327,486523,1,1,2
417291,486464,2,1,2
416916,485833,2,1,2
416717,485500,11,1,1
417127,483128,2,1,2
417093,486140,1,1,2
417083,486154,1,1,2
417064,486117,7,1,2
417046,486070,8,1,2
415658,481942,1,1,2
416997,485987,11,1,2
416856,485732,4,1,2
416558,485199,4,1,2
416897,485797,11,1,1
416850,485708,1,1,2
416846,483605,2,1,2
416831,461877,11,1,1
416369,484846,1,1,2
416813,485627,1,1,2
416753,485554,0,1,2
416736,485527,11,1,2
416656,485284,11,1,2
416649,485357,7,1,2
416575,485225,1,1,2
409840,460820,0,1,2
416498,485088,3,1,1
416486,485062,1,1,2
416415,467974,0,1,2
415855,483704,1,1,2
416355,484796,4,1,2
416154,441627,11,1,2
416277,484688,6,1,2
411487,463839,5,1,1
416239,484619,3,1,1
416197,484518,11,1,2
416176,484491,1,1,2
415990,484109,2,1,2
415746,483490,5,1,2
377886,402355,1,1,2
416022,484166,1,1,2
415886,483893,3,1,2
416002,484117,5,1,2
416011,484138,3,1,2
415924,483959,1,1,2
415899,483919,4,1,2
415878,483077,0,1,2
415811,483669,5,1,2
415801,483654,11,1,2
415631,483323,4,1,1
415585,483230,2,1,2
415594,483245,2,1,1
415593,483238,11,1,2
415565,483164,0,1,2
408419,458496,11,1,1
411093,463069,6,1,2
415553,483138,1,1,1
407969,457787,1,1,2
408085,457951,4,1,2
414951,482078,2,1,2
415485,402165,5,1,2
415351,482680,0,1,2
415281,482671,11,1,2
414465,468662,11,1,1
415315,482728,2,1,2
414134,468076,7,1,2
414995,482157,3,1,2
415129,481639,4,1,1
415094,482290,0,1,2
415071,482263,11,1,2
414971,482105,1,1,2
414952,481823,2,1,2
414574,481331,6,1,2
414852,481879,3,1,2
414670,481507,0,1,2
414714,481557,7,1,2
414513,468774,4,1,2
409146,459691,6,1,2
414233,468234,2,1,2
414481,468742,1,1,2
413809,467466,2,1,2
414483,468737,1,1,2
413964,467794,1,1,2
414452,468631,11,1,2
413777,467404,1,1,2
414410,468557,0,1,2
414409,468556,2,1,2
414363,468481,5,1,2
414320,468408,2,1,2
414326,468416,1,1,2
414165,468138,7,1,2
414189,468183,6,1,2
413655,467201,5,1,2
412292,465043,3,1,2
414231,468261,1,1,2
413556,467078,11,1,2
414162,468129,0,1,2
414112,468044,0,1,2
414110,468043,0,1,2
414047,467936,1,1,2
414021,467868,5,1,2
414017,467777,11,1,2
413990,366324,3,1,1
413761,467376,1,1,2
413978,467822,9,1,2
413920,467689,11,1,2
413731,467321,4,1,1
413725,467310,2,1,2
413718,467290,0,1,2
413720,467307,1,1,2
408782,459091,1,1,2
413663,467207,11,1,2
411549,463959,0,1,2
413227,466496,5,1,2
413454,466780,11,1,2
413452,466914,8,1,2
412331,465107,0,1,2
412144,464836,7,1,2
413237,466509,11,1,2
412583,465496,4,1,2
412999,466208,3,1,2
413261,466547,1,1,2
413254,466537,5,1,2
413229,466492,0,1,1
411425,463737,11,1,2
413088,466332,7,1,2
413070,466304,2,1,2
401572,445737,2,1,2
413036,466257,2,1,1
413026,465792,0,1,2
413003,466216,1,1,2
413010,466194,2,1,2
412882,466004,11,1,2
412846,454969,11,1,1
412731,465724,4,1,2
403004,448081,9,1,2
412585,465477,7,1,2
412567,465472,11,1,2
412148,464843,2,1,2
375929,398612,6,1,2
405559,453419,5,1,2
412345,465119,4,1,2
412350,424887,2,1,2
411201,463308,1,1,2
412034,464649,6,1,2
412246,464963,5,1,1
412217,464922,6,1,2
411992,464581,0,1,2
411880,464474,8,1,2
411775,464294,1,1,1
411809,464348,3,1,2
411759,464281,4,1,1
411439,463761,2,1,2
411755,462967,2,1,1
411653,464109,3,1,2
410564,462079,5,1,2
411492,463851,7,1,2
411483,463799,8,1,2
411236,463386,2,1,2
411444,463773,2,1,2
411440,463763,0,1,2
411282,463482,6,1,2
411258,463422,2,1,1
411220,453823,7,1,2
411160,463220,11,1,2
410010,461110,0,1,2
411092,452477,1,1,2
408958,459388,0,1,2
408248,458221,5,1,2
409527,460307,3,1,2
382113,411172,0,1,2
410780,462432,2,1,2
372817,392043,1,1,2
410762,351631,2,1,2
407368,456580,11,1,2
410670,462267,2,1,2
408012,457813,11,1,2
406210,454702,1,1,2
410582,462092,2,1,2
410558,462068,8,1,1
409507,460303,8,1,2
405520,453344,11,1,2
410435,461878,1,1,2
409769,460709,1,1,2
409062,459561,1,1,2
410399,461823,11,1,2
410304,461645,11,1,2
410267,461571,0,1,2
408236,458194,4,1,2
410236,461515,6,1,1
398255,439775,2,1,2
410208,460842,0,1,2
410093,451850,7,1,1
410080,461209,0,1,2
410040,461153,0,1,1
388347,421723,3,1,2
405243,452794,1,1,2
409986,461067,7,1,2
409963,461033,0,1,2
409975,461044,11,1,2
409925,170750,11,1,2
409892,460920,11,1,2
408322,458351,2,1,2
409250,459856,7,1,2
403630,449137,0,1,2
409767,460476,8,1,2
409754,460618,1,1,2
409658,460546,8,1,2
409611,460471,5,1,1
